client_id,client_segment,industry,agreed_terms
CLI-3786,Mid-Market,Textiles,Net-60
CLI-2963,Mid-Market,Construction,Net-30
CLI-1637,Mid-Market,Textiles,Net-30
CLI-0860,Mid-Market,Logistics,Net-30
CLI-3604,Smb,Textiles,Net-15
CLI-3434,SMB,Textiles,Net-15
CLI-3443,Enterprise,,Net-30
CLI-1468,Mid-Market,Textiles,Net-15
CLI-4749,Enterprise,Pharma,Net-60
CLI-2950,SMB,IT Services,Net-15
CLI-4503,SMB,Pharma,Net-30
CLI-0102,Mid-Market,Textiles,Net-60
CLI-4091,Mid-Market,Retail,Net-15
CLI-2355,Enterprise,Pharma,Net-30
CLI-2593,Mid-Market,Pharma,Net-15
CLI-0939,Mid-Market,Retail,Net-60
CLI-4140,SMB,Pharma,Net-15
CLI-0820,Mid-Market,Manufacturing,Net-15
CLI-4802,SMB,Textiles,Net-30
CLI-2901,Enterprise,Textiles,Net-60
CLI-4973,Enterprise,Retail,Net-15
CLI-3971,SMB,IT Services,Net-15
CLI-4646,Mid-Market,FMCG,Net-15
CLI-1508,SMB,Retail,Net-15
CLI-1961,Mid-Market,Retail,Net-60
CLI-3051,SMB,Logistics,Net-15
CLI-1638,SMB,IT Services,
CLI-1905,SMB,FMCG,
CLI-1114,Enterprise,Manufacturing,Net-15
CLI-4701, SMB,Logistics,Net-15
CLI-2652,Enterprise,Textiles,Net-60
CLI-0601,Enterprise,,Net-15
CLI-1405,Mid-Market,IT Services,Net-60
CLI-2110,Enterprise,,Net-60
CLI-1773,SMB,Retail,Net-60
CLI-0355,SMB,IT Services,Net-15
CLI-4941,ENTERPRISE,Pharma,Net-30
CLI-0931,SMB,Manufacturing,Net-30
CLI-1561,Mid-Market,Manufacturing,Net-15
CLI-3001,SMB,Logistics,Net-15
CLI-0161,Mid-Market,Textiles,Net-30
CLI-3116,Enterprise,Retail,15 days
CLI-3177,SMB,Construction,Net-60
CLI-1057,SMB,Retail,
CLI-3359,Mid-Market,Manufacturing,Net-60
CLI-3176,SMB,IT Services,Net-15
CLI-3087,Enterprise,Logistics,Net-60
CLI-1891,Mid-Market,,Net-30
CLI-0136,SMB,Logistics,Net-30
CLI-3109,Enterprise,Pharma,Net-30
CLI-2932,SMB,Retail,Net-15
CLI-3730,SMB,Manufacturing,Net-60
CLI-2506,Enterprise,Pharma,Net-60
CLI-0042,SMB,Retail,net60
CLI-4164,Enterprise,IT Services,Net-60
CLI-0913,Enterprise,Textiles,Net-15
CLI-1816,Mid-Market,Pharma,Net-15
CLI-3902,SMB,Manufacturing,Net-15
CLI-4612,Enterprise,Retail,Net-15
CLI-4680,SMB,Retail,Net-60
CLI-3904,Enterprise,Construction,Net-60
CLI-0704,SMB,FMCG,Net-30
CLI-4267,Mid-Market,Construction,Net-30
CLI-1048,Mid-Market,Manufacturing,net30
CLI-4634,Mid-Market,Retail,Net-30
CLI-4409,Enterprise,,Net-30
CLI-2717,SMB,Textiles,Net-60
CLI-1594,Enterprise,Construction,Net-30
CLI-3045,Enterprise,Textiles,
CLI-4223,mid-market,FMCG,Net-60
CLI-0513,Mid-Market,Manufacturing,Net-30
CLI-0888,Smb,Pharma,Net-30
CLI-4916,SMB,FMCG,Net-15
CLI-0925,Enterprise,Logistics,Net-60
CLI-2505,SMB,Pharma,Net-15
CLI-3314,Mid-Market,Manufacturing,Net-30
CLI-0736,SMB,Logistics,Net-15
CLI-1792,Enterprise,Manufacturing,Net-15
CLI-0762,SMB,Manufacturing,Net-15
CLI-0250,Mid-Market,FMCG,Net-30
CLI-0611,Mid-Market,Pharma,Net-60
CLI-4516,SMB,Logistics,Net-15
CLI-0543,SMB,Construction,Net-15
CLI-3133,Mid-Market,Manufacturing,Net-15
CLI-1368,SMB,IT Services,Net-60
CLI-1259,Enterprise,Manufacturing,Net-60
CLI-0794,Enterprise,Retail,30 days
CLI-0166,Enterprise,Retail,Net-60
CLI-3304,Mid-Market,Construction,Net-30
CLI-3767,SMB,Manufacturing,Net-60
CLI-3519,Enterprise,FMCG,Net-15
CLI-0015,Mid-Market,Pharma,Net-30
CLI-1434,SMB,Construction,Net-30
CLI-2366,Mid-Market,Retail,Net-30
CLI-1953,Mid-Market,Textiles,Net-60
CLI-2702,Enterprise,IT Services,Net-60
CLI-4046,Enterprise,Pharma,Net-30
CLI-4932,Enterprise,Retail,Net-15
CLI-1830,Enterprise,Pharma,
CLI-0422,Mid-Market,FMCG,Net-30
CLI-2057,SMB,IT Services,Net-30
CLI-0657, SMB,Textiles,Net-60
CLI-2089,Enterprise,Manufacturing,Net-60
CLI-2450,SMB,Pharma,Net-30
CLI-4356,SMB,Retail,Net-60
CLI-0368,Mid-Market,Retail,Net-30
CLI-1132,SMB,Textiles,Net-60
CLI-2773,Enterprise,IT Services,
CLI-3816,SMB,Pharma,Net-30
CLI-1619,MID-MARKET,Retail,Net-15
CLI-4414,Enterprise,Retail,Net-15
CLI-1750,Mid-Market,Retail,NET-30
CLI-0546,smb,Textiles,Net-15
CLI-1809,Enterprise,FMCG,Net-30
CLI-1298,SMB,Retail,Net-60
CLI-1618,Enterprise,Manufacturing,Net-60
CLI-1394,Mid-Market,Textiles,
CLI-3327,Enterprise,Retail,Net-60
CLI-1102,Mid-Market,Textiles,Net-15
CLI-3537,Mid Market,Manufacturing,Net-30
CLI-2758,Enterprise ,,Net-30
CLI-1174,Enterprise,Pharma,Net-30
CLI-3271,SMB,Construction,Net-60
CLI-1945,Mid-Market,Logistics,Net-15
CLI-3492,SMB,Pharma,Net-15
CLI-0243,Enterprise,Pharma,Net-30
CLI-4198,Mid-Market,Textiles,Net-60
CLI-1679,SMB,Retail,Net-60
CLI-2522,SMB,Manufacturing,30 days
CLI-0721,SMB,Manufacturing,Net-60
CLI-4893,Mid-Market,Construction,
CLI-3826,SMB,FMCG,Net-30
CLI-4237,Mid-Market,Textiles,Net-60
CLI-4936,Mid Market,IT Services,Net-30
CLI-1804,SMB,Manufacturing,Net-30
CLI-2216,Enterprise,Pharma,Net-15
CLI-1248,Enterprise,Textiles,Net-60
CLI-2960,Enterprise,FMCG,NET-15
CLI-2015,SMB,FMCG,Net-30
CLI-1783,SMB,FMCG,Net-60
CLI-2833,Mid-Market,Manufacturing,Net-30
CLI-2848,SMB,IT Services,Net-15
CLI-2755, SMB,IT Services,Net-60
CLI-0634,Enterprise ,Logistics,Net-15
CLI-2433,Mid-Market,Manufacturing,Net-30
CLI-1112,Mid-Market,Textiles,Net-60
CLI-2067,SMB,Manufacturing,Net-30
CLI-1119,Mid-Market,Logistics,Net-60
CLI-0961,Mid-Market,FMCG,Net-15
CLI-2109,Mid-Market,IT Services,15 days
CLI-4215,SMB,Logistics,Net-60
CLI-3643,SMB,Pharma,Net-15
CLI-3949,SMB,Manufacturing,Net-60
CLI-4458,SMB,IT Services,Net-30
CLI-0144,Mid-Market,Pharma,Net-30
CLI-2894,SMB,Pharma,Net-30
CLI-3083, SMB,Construction,Net-15
CLI-3255,Mid-Market,Retail,Net-60
CLI-3444,SMB,Manufacturing,Net-30
CLI-4393,SMB,Retail,Net-15
CLI-2043,SMB,Manufacturing,Net-30
CLI-0150,SMB,Manufacturing,30 days
CLI-0673,Enterprise,Logistics,Net-15
CLI-0921,SMB,,Net-15
CLI-4595,SMB,Textiles,Net-30
CLI-3848,Enterprise,Manufacturing,Net-60
CLI-4754,Mid-Market,Construction,Net-15
CLI-3078,SMB,Pharma,Net-60
CLI-1781,SMB,Textiles,Net-60
CLI-3129,Enterprise ,FMCG,Net-30
CLI-2888,Mid-Market,Textiles,Net-15
CLI-2923,SMB,Pharma,Net-30
CLI-3765,Mid-Market,Manufacturing,Net-30
CLI-1708,SMB,Construction,Net-30
CLI-3004,enterprise,Retail,15 days
CLI-4777,SMB,Retail,60 days
CLI-4531,Enterprise,Manufacturing,Net-15
CLI-2587,Mid-Market,Textiles,Net-60
CLI-2162,SMB,Textiles,Net-15
CLI-0249,Mid-Market,Textiles,Net-60
CLI-3182,Enterprise,Retail,Net-15
CLI-2131,SMB,IT Services,Net-15
CLI-1997,Enterprise,FMCG,Net-60
CLI-1008,Enterprise,Retail,Net-15
CLI-4187,Mid-Market,IT Services,Net-30
CLI-0192,Mid-Market,Manufacturing,Net-60
CLI-1831,Mid-Market,Pharma,
CLI-4809,Mid-Market,IT Services,Net-60
CLI-4186,Enterprise,Textiles,Net-60
CLI-3453,ENTERPRISE,,Net-60
CLI-2432,Mid-Market,Retail,Net-15
CLI-3069,SMB,,Net-30
CLI-3101,Enterprise,Logistics,Net-30
CLI-4723,Enterprise,Construction,Net-15
CLI-4377,SMB,FMCG,Net-15
CLI-4176,SMB,Textiles,Net-15
CLI-1548,Enterprise,Retail,Net-15
CLI-0114,SMB,Manufacturing,Net-30
CLI-0010,SMB,Manufacturing,Net-15
CLI-0889,enterprise,,
CLI-1095,MID-MARKET,Logistics,
CLI-3298,Enterprise ,Manufacturing,Net-30
CLI-2519,SMB,Manufacturing,Net-30
CLI-3358,SMB,FMCG,Net-15
CLI-0518,SMB,Pharma,Net-60
CLI-3764,SMB,FMCG,Net-60
CLI-2958,Enterprise,Logistics,Net-15
CLI-1762,SMB,IT Services,NET-30
CLI-1666,Mid-Market,Construction,Net-60
CLI-2954,Enterprise,Textiles,Net-60
CLI-3526,SMB,Pharma,
CLI-1216,Enterprise,Logistics,Net-30
CLI-0160,SMB,Manufacturing,Net-30
CLI-3375,Enterprise,Construction,60 days
CLI-3325,Enterprise,Manufacturing,Net-60
CLI-3352,enterprise,Pharma,Net-30
CLI-4334,Enterprise,Construction,Net-60
CLI-4911,Enterprise,Logistics,Net-15
CLI-4463,Mid-Market,Textiles,Net-30
CLI-0478,Enterprise,FMCG,Net-60
CLI-1339,Enterprise,Logistics,Net-15
CLI-0253,Enterprise,Logistics,Net-15
CLI-0709,Mid-Market,Logistics,Net-15
CLI-1285,Enterprise,Retail,Net-60
CLI-0777,enterprise,Manufacturing,Net-30
CLI-2739,mid-market,Manufacturing,
CLI-1414,Enterprise,Textiles,net60
CLI-1985,Mid-Market,Textiles,60 days
CLI-4735,SMB,Textiles,Net-30
CLI-1205,SMB,Textiles,Net-60
CLI-0992,Enterprise,Logistics,Net-60
CLI-3841,Smb,,Net-30
CLI-0463,SMB,Pharma,Net-30
CLI-0039,Mid-Market,Retail,Net-30
CLI-4753,Mid-Market,FMCG,Net-15
CLI-4060,Mid-Market,Retail,Net-30
CLI-2396,Mid-Market,Construction,
CLI-3956,SMB,Pharma,Net-30
CLI-4072,Mid-Market,Pharma,Net-30
CLI-4151,Mid-Market,FMCG,Net-60
CLI-1514,SMB,Pharma,Net-60
CLI-2757,enterprise,Retail,Net-30
CLI-4226,Mid-Market,Construction,Net-30
CLI-4010,Enterprise,FMCG,Net-30
CLI-4378,SMB,Textiles,Net-60
CLI-1413,SMB,Logistics,Net-60
CLI-2486,Mid-Market,Logistics,Net-30
CLI-2976,Mid Market,Pharma,Net-30
CLI-3748,Mid-Market,Retail,Net-30
CLI-0495,Mid-Market,Pharma,Net-60
CLI-1976,Mid-Market,Retail,Net-30
CLI-4136,SMB,IT Services,Net-30
CLI-0845,Mid-Market,FMCG,Net-15
CLI-0670,Mid-Market,Manufacturing,Net-60
CLI-3128,Mid-Market,Logistics,Net-60
CLI-4863,Enterprise,Construction,Net-30
CLI-2112,Mid-Market,Manufacturing,Net-15
CLI-4990,Mid Market,Pharma,
CLI-2464,SMB,Textiles,Net-30
CLI-4352,Enterprise,Logistics,60 days
CLI-0977,SMB,IT Services,Net-60
CLI-3413,Enterprise,Retail,Net-30
CLI-4607,Enterprise,FMCG,Net-60
CLI-0990,SMB,Retail,Net-30
CLI-3995,Enterprise,Retail,Net-60
CLI-0017,Enterprise,Retail,Net-30
CLI-0598,Mid-Market,Retail,Net-15
CLI-1902,SMB,Retail,Net-30
CLI-0308,ENTERPRISE,Construction,Net-15
CLI-3840,enterprise,Logistics,net15
CLI-0531,SMB,Retail,Net-60
CLI-1065,Enterprise,Manufacturing,Net-60
CLI-2799,Enterprise,Retail,Net-60
CLI-0679,SMB,Manufacturing,
CLI-0786,Enterprise,IT Services,Net-60
CLI-3870,SMB,IT Services,Net-15
CLI-3739,SMB,Pharma,Net-60
CLI-2244,Enterprise,FMCG,Net-15
CLI-3100,Enterprise,Manufacturing,Net-30
CLI-2669,SMB,Retail,Net-30
CLI-3397,SMB,FMCG,
CLI-1135,Smb,Pharma,Net-60
CLI-0396,SMB,Manufacturing,30 days
CLI-1705,SMB,Construction,
CLI-1022,Enterprise,Textiles,Net-30
CLI-4030,SMB,FMCG,Net-15
CLI-3321,Enterprise ,Textiles,Net-30
CLI-2943,SMB,IT Services,Net-60
CLI-3866,SMB,FMCG,Net-15
CLI-1385,SMB,FMCG,Net-30
CLI-3960,Mid-Market,Textiles,Net-60
CLI-1748,SMB,Construction,Net-30
CLI-1655,SMB,,Net-60
CLI-1227,MID-MARKET,Construction,Net-15
CLI-4341,Mid-Market,Manufacturing,Net-15
CLI-2568,SMB,Pharma,Net-30
CLI-2009,Mid-Market,IT Services,Net-15
CLI-1424,Mid-Market,Construction,Net-15
CLI-2363,Enterprise,Construction,Net-30
CLI-0737,MID-MARKET,,Net-60
CLI-2309,SMB,Manufacturing,Net-60
CLI-2472,Enterprise,Manufacturing,Net-15
CLI-2217,Enterprise,Retail,Net-30
CLI-0336,Mid-Market,Logistics,Net-30
CLI-1962,Enterprise,Pharma,Net-15
CLI-0614,Mid-Market,Logistics,Net-15
CLI-3319,SMB,Logistics,Net-60
CLI-3674,SMB,Textiles,Net-30
CLI-2768,mid-market,IT Services,Net-30
CLI-2326,Enterprise,IT Services,Net-15
CLI-1028,Enterprise,Construction,Net-15
CLI-4375,mid-market,Logistics,Net-60
CLI-3811,SMB,Textiles,Net-15
CLI-0105,Mid-Market,Textiles,Net-30
CLI-2535,SMB,Logistics,Net-30
CLI-0742,Enterprise,Textiles,Net-30
CLI-0435,Enterprise,Construction,Net-60
CLI-0379,Mid-Market,Construction,Net-60
CLI-4778,Enterprise,IT Services,Net-60
CLI-3985,Enterprise,FMCG,Net-30
CLI-4214,mid-market,Textiles,Net-60
CLI-4963,SMB,Logistics,Net-30
CLI-3462,Mid-Market,Textiles,Net-30
CLI-1330,Enterprise,IT Services,Net-15
CLI-4392,Mid-Market,Logistics,Net-60
CLI-1744,Enterprise,Textiles,60 days
CLI-3353,Enterprise,Logistics,Net-60
CLI-0963,Enterprise,Pharma,Net-60
CLI-2565,Mid-Market,Logistics,Net-30
CLI-1919,Mid-Market,,Net-30
CLI-1509,Mid-Market,IT Services,Net-15
CLI-0971,Mid-Market,Logistics,Net-60
CLI-2332,Enterprise,FMCG,Net-30
CLI-1698,SMB,IT Services,Net-30
CLI-2508,mid-market,IT Services,Net-15
CLI-2220,Mid-Market,Construction,
CLI-1677,Enterprise,FMCG,Net-60
CLI-3289,Mid-Market,Pharma,Net-30
CLI-0548,Enterprise,Construction,
CLI-3399,SMB,Pharma,Net-30
CLI-0920,SMB,Retail,Net-15
CLI-0099,ENTERPRISE,Manufacturing,Net-60
CLI-0064,SMB,FMCG,net60
CLI-4101,SMB,Manufacturing,NET-30
CLI-4667,mid-market,Retail,Net-15
CLI-2809,Enterprise,Textiles,Net-15
CLI-3889,Enterprise,Pharma,Net-15
CLI-1069,SMB,FMCG,Net-15
CLI-3565,Mid-Market,Construction,Net-60
CLI-4987,SMB,Textiles,15 days
CLI-3900,Mid-Market,Retail,Net-15
CLI-0693,Enterprise,Textiles,NET-30
CLI-1133,Enterprise,IT Services,Net-15
CLI-2406,Mid-Market,Construction,
CLI-2698,SMB,Retail,Net-60
CLI-3505,Enterprise,Manufacturing,Net-60
CLI-3172,SMB,Manufacturing,Net-15
CLI-2336,Enterprise,Textiles,Net-30
CLI-2090,Enterprise,Pharma,net60
CLI-2912,SMB,Construction,Net-30
CLI-1485,smb,Textiles,Net-30
CLI-2498,Enterprise,IT Services,Net-30
CLI-1017,SMB,Construction,Net-15
CLI-2748,Enterprise,Construction,Net-60
CLI-2710,SMB,IT Services,net15
CLI-3990,Enterprise,Pharma,Net-60
CLI-1415,Mid-Market,IT Services,Net-15
CLI-3441,Mid-Market,Construction,Net-30
CLI-0128,SMB,Pharma,Net-30
CLI-0278,Enterprise,Pharma,Net-30
CLI-3797,Enterprise,Construction,Net-30
CLI-3882,SMB,Pharma,Net-15
CLI-1547,Mid-Market,Manufacturing,Net-60
CLI-2229,SMB,Retail,Net-60
CLI-2064,Enterprise,Construction,Net-60
CLI-2254,Mid-Market,Textiles,Net-60
CLI-4419,SMB,Logistics,Net-15
CLI-0158,Mid-Market,IT Services,60 days
CLI-2127,Enterprise,Manufacturing,Net-30
CLI-3374,smb,Textiles,Net-15
CLI-1549,Mid-Market,Retail,Net-60
CLI-0571,Enterprise,Textiles,Net-60
CLI-0930,SMB,FMCG,Net-15
CLI-0272,Mid-Market,Retail,Net-15
CLI-2955,SMB,Textiles,30 days
CLI-3330,Enterprise,Construction,Net-15
CLI-4588,Smb,Manufacturing,Net-60
CLI-0241,Enterprise,Retail,Net-15
CLI-2119,mid-market,Retail,Net-15
CLI-1587,SMB,Logistics,Net-15
CLI-0176,SMB,Pharma,Net-15
CLI-3695,SMB,Pharma,Net-15
CLI-4637,Mid-Market,Logistics,Net-30
CLI-0454,SMB,IT Services,Net-60
CLI-3012,Enterprise,Textiles,Net-15
CLI-1899,SMB,Retail,Net-30
CLI-3200,Mid-Market,Logistics,60 days
CLI-1702,Mid-Market,FMCG,Net-15
CLI-3646,SMB,IT Services,Net-30
CLI-0811,SMB,Logistics,Net-30
CLI-1030,Mid-Market,Retail,Net-15
CLI-2188,Enterprise,Pharma,Net-15
CLI-3864,Mid-Market,Manufacturing,Net-15
CLI-3084,Enterprise,Pharma,Net-15
CLI-4282,mid-market,Logistics,
CLI-1807,enterprise,Textiles,
CLI-1228,SMB,FMCG,Net-60
CLI-4068,Mid-Market,Logistics,Net-15
CLI-1247,SMB,Manufacturing,Net-30
CLI-1128,Enterprise,Logistics,Net-15
CLI-3389,Mid-Market,,Net-60
CLI-0760,Mid-Market,Construction,Net-30
CLI-0707,SMB,Manufacturing,Net-30
CLI-0057,SMB,IT Services,Net-15
CLI-4959,Enterprise,Construction,Net-15
CLI-4477,Mid-Market,Logistics,Net-15
CLI-0235,Mid-Market,Textiles,Net-60
CLI-3474,Mid-Market,Retail,15 days
CLI-3361,SMB,Manufacturing,Net-15
CLI-2902,SMB,Pharma,Net-15
CLI-4923,SMB,Textiles,Net-60
CLI-2301,SMB,Logistics,
CLI-2579,MID-MARKET,Textiles,Net-30
CLI-2234,mid-market,IT Services,Net-30
CLI-2377,Enterprise,Manufacturing,Net-30
CLI-1626,Enterprise,Retail,Net-15
CLI-0224,SMB,FMCG,Net-15
CLI-2187,Enterprise,IT Services,Net-15
CLI-0734,Enterprise,Construction,NET-30
CLI-3704,Enterprise,IT Services,Net-30
CLI-4095,Enterprise,Manufacturing,Net-30
CLI-1897,Enterprise,FMCG,Net-60
CLI-2958,Enterprise,FMCG,Net-60
CLI-4150,SMB,IT Services,Net-30
CLI-4584,Enterprise,Retail,Net-15
CLI-2022,Mid-Market,Retail,net15
CLI-4103,Enterprise,Manufacturing,Net-15
CLI-3263,Mid-Market,Logistics,Net-60
CLI-1438,Enterprise,Textiles,Net-60
CLI-2116,Mid-Market,Textiles,Net-15
CLI-2873,Mid-Market,Construction,Net-30
CLI-4501,Mid-Market,Construction,Net-60
CLI-2209,Enterprise,Manufacturing,Net-15
CLI-2784,Mid-Market,FMCG,Net-60
CLI-2800,Mid-Market,Retail,Net-60
CLI-2246,Mid-Market,Textiles,Net-15
CLI-0182,Enterprise,Construction,Net-15
CLI-4837,SMB,Manufacturing,Net-30
CLI-1364,SMB,Pharma,Net-60
CLI-4231,Mid-Market,FMCG,Net-30
CLI-0732,Mid-Market,Retail,Net-60
CLI-0624,Enterprise ,Construction,Net-30
CLI-3073,Mid Market,IT Services,Net-30
CLI-1625,SMB,,Net-30
CLI-0255,Enterprise ,Construction,Net-30
CLI-3168,Mid-Market,,Net-15
CLI-2515,Enterprise,Retail,Net-60
CLI-4215,SMB,Textiles,Net-30
CLI-0969,Mid-Market,Retail,Net-15
CLI-3123,Enterprise,Textiles,Net-15
CLI-3393,Mid-Market,Construction,Net-30
CLI-0596,SMB,Construction,Net-60
CLI-0561,Mid-Market,Construction,Net-15
CLI-3107,Smb,IT Services,Net-60
CLI-1755,Mid-Market,Textiles,Net-15
CLI-2553,Mid-Market,Manufacturing,Net-15
CLI-0924,Enterprise,FMCG,net60
CLI-4820,Enterprise,Retail,Net-15
CLI-3600,Enterprise,Textiles,Net-15
CLI-3030,Enterprise,Retail,Net-60
CLI-0652,SMB,Textiles,Net-60
CLI-2074,Enterprise,Manufacturing,Net-15
CLI-2207,Enterprise,Retail,Net-30
CLI-1947,SMB,IT Services,Net-60
CLI-0848,Enterprise,IT Services,Net-15
CLI-4677,Enterprise,Textiles,net60
CLI-0040,Mid-Market,Construction,Net-30
CLI-2474,Enterprise,Retail,Net-15
CLI-4206,SMB,IT Services,Net-60
CLI-2936,Mid-Market,Manufacturing,Net-30
CLI-2132,Enterprise,Textiles,net60
CLI-0999,Mid-Market,Construction,
CLI-0306,Enterprise,Manufacturing,Net-30
CLI-3274,Mid-Market,Retail,Net-30
CLI-3939,Enterprise,Pharma,15 days
CLI-4566,Mid-Market,Textiles,Net-15
CLI-1382,Enterprise,IT Services,Net-60
CLI-2828,Enterprise,Retail,Net-15
CLI-2728,Enterprise,Manufacturing,30 days
CLI-3747,SMB,Logistics,Net-15
CLI-0866,SMB,FMCG,Net-60
CLI-1868,Enterprise,Logistics,Net-60
CLI-3280,SMB,FMCG,Net-15
CLI-4850,Mid-Market,Logistics,Net-30
CLI-1068,Mid-Market,Logistics,Net-30
CLI-0724,SMB,Manufacturing,Net-30
CLI-4024,Enterprise,Logistics,Net-60
CLI-1892,MID-MARKET,Pharma,Net-30
CLI-3219,Enterprise,FMCG,Net-15
CLI-0805,Mid-Market,FMCG,Net-30
CLI-2178,SMB,Construction,Net-30
CLI-3929,Mid-Market,IT Services,
CLI-3529,Enterprise,IT Services,Net-30
CLI-4238,Enterprise,,Net-60
CLI-2241,SMB,Manufacturing,Net-15
CLI-3450,Enterprise,Retail,Net-30
CLI-3386,Enterprise,IT Services,Net-15
CLI-2550,Mid-Market,,net30
CLI-4251,SMB,Construction,Net-60
CLI-2983,Enterprise,Logistics,Net-15
CLI-3597,SMB,Logistics,Net-15
CLI-2092,Enterprise,Manufacturing,Net-60
CLI-3369,Enterprise,Pharma,Net-15
CLI-1929,Enterprise,Logistics,Net-30
CLI-2115,SMB,Pharma,
CLI-0267,Enterprise,Construction,Net-60
CLI-0140,Enterprise,Manufacturing,Net-15
CLI-1240,Mid-Market,Pharma,Net-60
CLI-1971,Mid-Market,Manufacturing,Net-30
CLI-1191,Enterprise,Manufacturing,Net-30
CLI-1578,Enterprise,Construction,Net-15
CLI-3248,Enterprise,Pharma,Net-30
CLI-1602,Enterprise,IT Services,Net-15
CLI-4561,SMB,Retail,Net-60
CLI-1690,Mid-Market,Pharma,Net-60
CLI-4061,Enterprise,Textiles,Net-60
CLI-3510,Mid-Market,Pharma,Net-30
CLI-1927,Enterprise,IT Services,Net-15
CLI-1353,SMB,Retail,Net-60
CLI-4255,SMB,IT Services,
CLI-2547,Mid-Market,,Net-60
CLI-1760,Mid-Market,FMCG,Net-30
CLI-4795,Enterprise,IT Services,Net-15
CLI-4471,SMB,FMCG,Net-15
CLI-0937,Enterprise,Manufacturing,Net-60
CLI-1734,SMB,Pharma,Net-60
CLI-0923,Enterprise,Pharma,Net-15
CLI-2592,Enterprise,Manufacturing,Net-30
CLI-2917,Enterprise,Textiles,Net-60
CLI-4473,MID-MARKET,IT Services,Net-15
CLI-4858,SMB,Manufacturing,Net-15
CLI-3063,Mid-Market,Manufacturing,Net-15
CLI-1159,Enterprise,Retail,Net-60
CLI-4457,SMB,Pharma,Net-15
CLI-2663,Mid-Market,Pharma,Net-30
CLI-4298,SMB,Logistics,Net-60
CLI-1165,Enterprise,FMCG,Net-15
CLI-1528,SMB,Retail,Net-15
CLI-4038,Enterprise ,Textiles,Net-15
CLI-0043,Enterprise,IT Services,Net-60
CLI-2745,Mid-Market,IT Services,Net-60
CLI-3835,Enterprise,Textiles,Net-60
CLI-1994,Enterprise,Pharma,Net-15
CLI-1402,Enterprise ,Logistics,Net-30
CLI-1579,Enterprise,Retail,Net-60
CLI-4311,Smb,Retail,Net-15
CLI-4438,Mid-Market,Manufacturing,Net-30
CLI-2338,MID-MARKET,Construction,Net-60
CLI-4849,Mid-Market,IT Services,Net-15
CLI-4022,Enterprise,Manufacturing,Net-60
CLI-4379,mid-market,Pharma,Net-60
CLI-2766,Mid-Market,Manufacturing,Net-30
CLI-3328,SMB,FMCG,Net-30
CLI-0251,SMB,Retail,Net-30
CLI-1766,Enterprise,Logistics,60 days
CLI-0853,Enterprise,Textiles,Net-15
CLI-1772,SMB,Textiles,Net-15
CLI-1496,SMB,IT Services,Net-15
CLI-2046,Enterprise,FMCG,Net-30
CLI-1622,MID-MARKET,Manufacturing,Net-15
CLI-3448,MID-MARKET,Manufacturing,Net-15
CLI-0398,Mid-Market,,Net-30
CLI-2248,smb,IT Services,Net-60
CLI-0539,Enterprise,FMCG,Net-30
CLI-4059,Mid-Market,Retail,Net-60
CLI-0217,Mid-Market,Construction,Net-30
CLI-0073,mid-market,Pharma,Net-15
CLI-4982,SMB,Retail,Net-15
CLI-2608,SMB,FMCG,Net-30
CLI-0886,Mid Market,Retail,
CLI-4533,Mid-Market,FMCG,Net-30
CLI-0240,Enterprise,Logistics,60 days
CLI-0486,Mid-Market,Pharma,Net-15
CLI-3779,SMB,Pharma,net15
CLI-1788,Enterprise,Construction,Net-60
CLI-4280,Enterprise,Retail,Net-60
CLI-1122,SMB,Construction,Net-15
CLI-2012,mid-market,Logistics,NET-60
CLI-3254,Mid-Market,FMCG,Net-15
CLI-3252,Mid-Market,Logistics,60 days
CLI-3299,Enterprise,FMCG,Net-15
CLI-2302,Enterprise,Pharma,Net-60
CLI-2830,SMB,Pharma,Net-30
CLI-0112,Mid-Market,IT Services,Net-60
CLI-0187,Enterprise,Logistics,15 days
CLI-3782,SMB,Textiles,Net-60
CLI-3269,Enterprise,Construction,Net-60
CLI-3478,Enterprise,Textiles,Net-30
CLI-0496,Mid-Market,Pharma,Net-15
CLI-1686,Enterprise,Logistics,Net-60
CLI-3106,Mid-Market,Construction,Net-60
CLI-1540,Mid-Market,Pharma,Net-30
CLI-0254,SMB,Textiles,Net-30
CLI-3601,Enterprise,IT Services,Net-15
CLI-2585,Mid-Market,Textiles,Net-30
CLI-0450,Enterprise,IT Services,Net-15
CLI-0761,Mid-Market,Textiles,Net-15
CLI-0630,smb,Construction,15 days
CLI-4128,Mid-Market,Logistics,
CLI-4076,Mid-Market,Manufacturing,Net-15
CLI-1605,SMB,Textiles,net15
CLI-0214,SMB,Manufacturing,
CLI-4700,SMB,Logistics,Net-30
CLI-0964,SMB,Retail,Net-60
CLI-1712,Mid-Market,Logistics,Net-15
CLI-3092,Enterprise,Logistics,Net-60
CLI-0617,Mid-Market,Construction,Net-30
CLI-1853,Enterprise,Construction,Net-30
CLI-1246,Mid-Market,Construction,Net-15
CLI-3763,MID-MARKET,IT Services,Net-15
CLI-2934,ENTERPRISE,FMCG,Net-15
CLI-1258,SMB,FMCG,Net-60
CLI-4994,Mid-Market,Textiles,Net-60
CLI-3718,Mid-Market,Logistics,Net-30
CLI-4063,Mid-Market,Textiles,
CLI-0476,Enterprise,Manufacturing,Net-60
CLI-2826,SMB,IT Services,Net-15
CLI-3202,Enterprise,,Net-15
